timestamp,lateral_offset
7.21155920997262,0.11989303255224211
7.261559210717678,0.11989896323214987
7.311559211462736,0.11990496352329293
7.361559212207794,0.11991103341522134
7.411559212952852,0.11991511867172891
7.46155921369791,0.11992130454142078
7.511559214442968,0.11992755998344956
7.561559215188026,0.11993176892406272
7.6115592159330845,0.1199381402957363
7.6615592166781425,0.11994458121045322
7.711559217423201,0.11995109165701093
7.761559218168259,0.11995327725543035
7.811559218913317,0.11995109165701093
7.861559219658375,0.11995109165701093
7.911559220403433,0.11995327725543035
7.961559221148491,0.11995327725543035
8.011559221893549,0.11995109165701093
8.061559222638607,0.11995547057793073
8.111559223383665,0.11995988039347809
8.161559224128723,0.11994910303841289
8.211559224873781,0.1199665530367666
8.26155922561884,0.11995807825033003
8.311559226363897,0.11997555799368653
8.361559227108955,0.11996489073320891
8.411559227854013,0.11997177269489497
8.461559228599072,0.11997408211979553
8.51155922934413,0.11997872412343233
8.561559230089188,0.11998339699586155
8.611559230834246,0.11998810073347671
8.661559231579304,0.11999283533264803
8.711559232324362,0.1199952142041766
8.76155923306942,0.12000239710102394
8.811559233814478,0.12000480682585457
8.861559234559536,0.12001208227148663
8.911559235304594,0.12001697112317945
8.961559236049652,0.1200194271139961
9.01155923679471,0.1200243622232034
9.061559237539768,0.12002932816600384
9.111559238284826,0.12003432493857058
9.161559239029884,0.12003935253705365
9.211559239774942,0.12004441095757998
9.26155924052,0.12004950019625339
9.311559241265059,0.12005977111234148
9.361559242010117,0.12007278303922858
9.411559242755175,0.12007612305680529
9.461559243500233,0.12009777613931784
9.51155924424529,0.12012553476777511
9.561559244990349,0.12015985975343323
9.611559245735407,0.12020734663671447
9.661559246480465,0.12024794029218601
9.711559247225523,0.12030950904819303
9.761559247970581,0.12038424894590036
9.81155924871564,0.12045484956341074
9.861559249460697,0.1205488498699653
9.911559250205755,0.1206527995468592
9.961559250950813,0.12077870841886841
10.011559251695871,0.12090541918813724
10.06155925244093,0.12105911282491505
10.111559253185987,0.12122766815246033
10.161559253931046,0.12143767741918488
10.211559254676104,0.12166170397594779
10.261559255421162,0.12189341602356213
10.31155925616622,0.12215718420715162
10.361559256911278,0.12246259314803488
10.411559257656336,0.12281379119058407
10.461559258401394,0.1231852285322925
10.511559259146452,0.12359244258517041
10.56155925989151,0.12402929551264673
10.611559260636568,0.12452272852671824
10.661559261381626,0.12505012211396374
10.711559262126684,0.1256360147357021
10.761559262871742,0.12625577575861166
10.8115592636168,0.12693474801644128
10.861559264361858,0.12766219430651035
10.911559265106916,0.12845892307535056
10.961559265851974,0.12932453871596467
11.011559266597033,0.13023630328572977
11.06155926734209,0.131211550649543
11.111559268087149,0.1322230342805604
11.161559268832207,0.13335373284394442
11.211559269577265,0.13452614362509172
11.261559270322323,0.13578187667589028
11.311559271067381,0.13712598657236827
11.361559271812439,0.13849837319038596
11.411559272557497,0.1399927371572747
11.461559273302555,0.14159813663021595
11.511559274047613,0.14323356695712933
11.561559274792671,0.14494350636930436
11.61155927553773,0.14679195219680866
11.661559276282787,0.14867561231021098
11.711559277027845,0.15067353282995707
11.761559277772903,0.15279452942401384
11.811559278517962,0.15492404834383813
11.86155927926302,0.15713773092735303
11.911559280008078,0.15952659320853235
11.961559280753136,0.16197422150108914
12.011559281498194,0.16450926146517023
12.061559282243252,0.16712098773365078
12.11155928298831,0.1698531095258321
12.161559283733368,0.17261854187191708
12.211559284478426,0.17554890058492215
12.261559285223484,0.17855762004947742
12.311559285968542,0.18161853853404106
12.3615592867136,0.18480323797789153
12.411559287458658,0.1880995093160032
12.461559288203716,0.19148375927014072
12.511559288948774,0.19494049168746655
12.561559289693832,0.19849879998675676
12.61155929043889,0.20214357692753676
12.661559291183949,0.20584927677544088
12.711559291929007,0.2097155534309943
12.761559292674065,0.21364205030656908
12.811559293419123,0.21762751065037939
12.86155929416418,0.22169657623975209
12.911559294909239,0.22592676515785612
12.961559295654297,0.2301540185628531
13.011559296399355,0.2345502342354651
13.061559297144413,0.23899462539252084
13.111559297889471,0.24350862000458878
13.16155929863453,0.24811512325448185
13.211559299379587,0.25282902214835185
13.261559300124645,0.2576299458136102
13.311559300869703,0.2625305410624621
13.361559301614761,0.2674895548069389
13.41155930235982,0.2725200593204121
13.461559303104877,0.27766243328815304
13.511559303849936,0.2828756889465723
13.561559304594994,0.2881658572533683
13.611559305340052,0.29356040022640995
13.66155930608511,0.2990089135314791
13.711559306830168,0.30458308419104835
13.761559307575226,0.3102325315770128
13.811559308320284,0.31590006695043277
13.861559309065342,0.32167003568762337
13.9115593098104,0.32759927210167367
13.961559310555458,0.31120471621876655
14.011559311300516,0.31764437094804615
14.061559312045574,0.32420592972100537
14.111559312790632,0.33079816400923134
14.16155931353569,0.33739023870070967
14.211559314280748,0.3441655684166216
14.261559315025806,0.3509712545750314
14.311559315770864,0.35780761604276284
14.361559316515923,0.36476604121150336
14.41155931726098,0.3717549823206531
14.461559318006039,0.3788047957641762
14.511559318751097,0.3859158004517579
14.561559319496155,0.39314886880777106
14.611559320241213,0.4004429689943052
14.661559320986271,0.40770655326637617
14.711559321731329,0.41521426485910323
14.761559322476387,0.42263042871050216
14.811559323221445,0.43013814031867237
14.861559323966503,0.43776807490890496
14.911559324711561,0.4454588819409794
14.96155932545662,0.45318020492553895
15.011559326201677,0.46108478278240744
15.061559326946735,0.46892816937445553
15.111559327691793,0.47686310378631414
15.161559328436852,0.48488974523017364
15.21155932918191,0.4929772592122259
15.261559329926968,0.5010649324763623
15.311559330672026,0.5093662172073
15.361559331417084,0.517606310706753
15.411559332162142,0.5259686272182279
15.4615593329072,0.5344530074098945
