frame,timestamp,vehicle_x,vehicle_y,vehicle_z,velocity_kmh,acceleration,throttle,brake,steer
35341,2200.122801888734,-67.25457000732422,27.963756561279297,0.5461000204086304,3.5280002832412722,9.800002098083496,0.0,0.0,0.0
35342,2200.172801889479,-66.56016540527344,27.96568489074707,0.5314000844955444,50.02666969875035,277.9259504836458,0.5,0.0,0.0
35343,2200.222801890224,-65.86576080322266,27.967613220214844,0.5167001485824585,50.02666969875035,0.0,0.5,0.0,0.0
35344,2200.2728018909693,-65.17135620117188,27.96954345703125,0.5020002126693726,50.02666969875035,0.0,0.5,0.0,0.0
35345,2200.3228018917143,-64.4769515991211,27.971471786499023,0.4873002767562866,50.02666969875035,0.0,0.5,0.0,0.0
35346,2200.3728018924594,-63.78254699707031,27.973400115966797,0.4726003408432007,50.02666969875035,0.0,0.5,0.0,0.0
35347,2200.4228018932045,-63.08814239501953,27.97532844543457,0.45790040493011475,50.02666969875035,0.0,0.5,0.0,0.0
35348,2200.4728018939495,-62.39373779296875,27.977256774902344,0.4432004690170288,50.02666969875035,0.0,0.5,0.0,0.0
35349,2200.5228018946946,-61.69933319091797,27.97918701171875,0.42850053310394287,50.02666969875035,0.0,0.5,0.0,0.0
35350,2200.5728018954396,-61.00492858886719,27.981115341186523,0.41380059719085693,50.02666969875035,0.0,0.5,0.0,0.0
35351,2200.6228018961847,-60.31052780151367,27.983043670654297,0.3991006910800934,50.02666969875035,0.0,0.5,0.0,0.0
35352,2200.6728018969297,-59.61612319946289,27.98497200012207,0.38440075516700745,50.02666969875035,0.0,0.5,0.0,0.0
35353,2200.722801897675,-58.92171859741211,27.986900329589844,0.3697008192539215,50.02666969875035,0.0,0.5,0.0,0.0
35354,2200.77280189842,-58.22731399536133,27.98883056640625,0.35500088334083557,50.02666969875035,0.0,0.5,0.0,0.0
35355,2200.822801899165,-57.53290939331055,27.990758895874023,0.34030094742774963,50.02666969875035,0.0,0.5,0.0,0.0
35356,2200.87280189991,-56.838504791259766,27.992687225341797,0.3256010115146637,50.02666969875035,0.0,0.5,0.0,0.0
35357,2200.922801900655,-56.144100189208984,27.99461555480957,0.31090107560157776,50.02666969875035,0.0,0.5,0.0,0.0
35358,2200.9728019014,-55.4496955871582,27.996543884277344,0.2962011396884918,50.02666969875035,0.0,0.5,0.0,0.0
35359,2201.022801902145,-54.75529098510742,27.99847412109375,0.2815012037754059,50.02666969875035,0.0,0.5,0.0,0.0
35360,2201.07280190289,-54.06088638305664,28.000402450561523,0.26680126786231995,50.02666969875035,0.0,0.5,0.0,0.0
35361,2201.1228019036353,-53.36648178100586,28.002330780029297,0.252101331949234,50.02666969875035,0.0,0.5,0.0,0.0
35362,2201.1728019043803,-52.67207717895508,28.00425910949707,0.23740138113498688,50.02666969875035,0.0,0.5,0.0,0.0
35363,2201.2228019051254,-51.97767639160156,28.006187438964844,0.22270141541957855,50.02666969875035,0.0,0.5,0.0,0.0
35364,2201.2728019058704,-51.28327178955078,28.00811767578125,0.20800143480300903,50.02666969875035,0.0,0.5,0.0,0.0
35365,2201.3228019066155,-50.5888671875,28.010046005249023,0.1933014690876007,50.02666969875035,0.0,0.5,0.0,0.0
35366,2201.3728019073606,-49.89446258544922,28.011974334716797,0.1786014884710312,50.02666969875035,0.0,0.5,0.0,0.0
35367,2201.4228019081056,-49.20005798339844,28.01390266418457,0.16390152275562286,50.02666969875035,0.0,0.5,0.0,0.0
35368,2201.4728019088507,-48.505653381347656,28.015830993652344,0.14920154213905334,50.02666969875035,0.0,0.5,0.0,0.0
35369,2201.5228019095957,-47.811248779296875,28.01776123046875,0.13450156152248383,50.02666969875035,0.0,0.5,0.0,0.0
35370,2201.572801910341,-47.116844177246094,28.019689559936523,0.1198015958070755,50.02666969875035,0.0,0.5,0.0,0.0
35371,2201.622801911086,-46.42243957519531,28.021617889404297,0.10510162264108658,50.02666969875035,0.0,0.5,0.0,0.0
35372,2201.672801911831,-45.72803497314453,28.02354621887207,0.09040164947509766,50.02666969875035,0.0,0.5,0.0,0.0
35373,2201.722801912576,-45.03363037109375,28.025474548339844,0.07570167630910873,50.02666969875035,0.0,0.5,0.0,0.0
35374,2201.772801913321,-44.34550094604492,28.027387619018555,0.0689660981297493,49.363446072535126,6.634450737152417,0.5,0.0,0.0
35375,2201.822801914066,-43.65452575683594,28.029308319091797,0.06334567815065384,49.61968012585239,1.5148166122199571,0.5,0.0,0.0
35376,2201.872801914811,-42.96273422241211,28.03122901916504,0.058094631880521774,49.709690934821836,0.5819785697942345,0.5,0.0,0.0
35377,2201.922801915556,-42.27009582519531,28.033153533935547,0.05326053500175476,49.80249976136818,0.5933288399994671,0.5,0.0,0.0
35378,2201.9728019163013,-41.577049255371094,28.03508186340332,0.04882335662841797,49.845809695577124,0.3608077140230302,0.5,0.0,0.0
35379,2202.0228019170463,-40.88351058959961,28.037010192871094,0.04476173222064972,49.900825053836016,0.39426668155832834,0.5,0.0,0.0
35380,2202.0728019177914,-40.1898193359375,28.0389404296875,0.04105186462402344,49.91588083007477,0.24196739079153035,0.5,0.0,0.0
35381,2202.1228019185364,-39.49580764770508,28.040868759155273,0.03766647353768349,49.95252955468538,0.291629587091869,0.5,0.0,0.0
35382,2202.1728019192815,-38.80178451538086,28.042797088623047,0.03458019345998764,49.95276916475193,0.18934826715443084,0.5,0.0,0.0
35383,2202.2228019200265,-38.10752487182617,28.04472541809082,0.0317668542265892,49.97981644611416,0.22966819199769042,0.5,0.0,0.0
35384,2202.2728019207716,-37.413326263427734,28.046653747558594,0.029202841222286224,49.97249910279484,0.16227580382328313,0.5,0.0,0.0
35385,2202.3228019215167,-36.718936920166016,28.048583984375,0.026865195482969284,49.9942493571233,0.18796575518966696,0.5,0.0,0.0
35386,2202.3728019222617,-36.02464294433594,28.050512313842773,0.02473396249115467,49.98300384256503,0.14443392790999635,0.5,0.0,0.0
35387,2202.422801923007,-35.3301887512207,28.052440643310547,0.022789955139160156,50.00187078239914,0.15891316456322738,0.5,0.0,0.0
35388,2202.472801923752,-34.63584518432617,28.05436897277832,0.02101646363735199,49.98854784804819,0.13096088370085224,0.5,0.0,0.0
35389,2202.522801924497,-33.94135665893555,28.056297302246094,0.01939743012189865,50.00589418770939,0.1382456348484019,0.5,0.0,0.0
35390,2202.572801925242,-33.246986389160156,28.0582275390625,0.017919693142175674,49.99143315183924,0.12050252012324895,0.5,0.0,0.0
35391,2202.622801925987,-32.5524787902832,28.060155868530273,0.016569709405303,50.008004476797005,0.12356749670145155,0.5,0.0,0.0
35392,2202.672801926732,-31.85809326171875,28.062084197998047,0.01533660851418972,49.992919256300475,0.11227655719928505,0.5,0.0,0.0
35393,2202.722801927477,-31.163576126098633,28.06401252746582,0.01420948002487421,50.009127769479086,0.11324759038492102,0.5,0.0,0.0
35394,2202.772801928222,-30.469186782836914,28.065940856933594,0.013179740868508816,49.99366003492364,0.10615355067822091,0.5,0.0,0.0
35395,2202.8228019289672,-29.774662017822266,28.06787109375,0.012237967923283577,50.00971406766439,0.10598982925820385,0.5,0.0,0.0
