frame,timestamp,vehicle_x,vehicle_y,vehicle_z,velocity_kmh,acceleration,throttle,brake,steer
541437,27014.999924186617,-38.64494323730469,24.543251037597656,0.5461000204086304,3.5280002832412722,9.800002098083496,0.0,0.0,0.0
541438,27015.049924187362,-37.95053482055664,24.54517936706543,0.5314000844955444,50.02666969875035,277.9259504836458,0.5,0.0,0.0
541439,27015.099924188107,-37.256126403808594,24.547109603881836,0.5167001485824585,50.02666969875035,0.0,0.5,0.0,0.0
541440,27015.149924188852,-36.56171417236328,24.54903793334961,0.5020002126693726,50.02666969875035,0.0,0.5,0.0,0.0
541441,27015.199924189597,-35.867305755615234,24.550966262817383,0.4873002767562866,50.02666969875035,0.0,0.5,0.0,0.0
541442,27015.249924190342,-35.17289733886719,24.552894592285156,0.4726003408432007,50.02666969875035,0.0,0.5,0.0,0.0
541443,27015.299924191087,-34.47848892211914,24.55482292175293,0.45790040493011475,50.02666969875035,0.0,0.5,0.0,0.0
541444,27015.349924191833,-33.784080505371094,24.556753158569336,0.4432004690170288,50.02666969875035,0.0,0.5,0.0,0.0
541445,27015.399924192578,-33.08966827392578,24.55868148803711,0.42850053310394287,50.02666969875035,0.0,0.5,0.0,0.0
541446,27015.449924193323,-32.395259857177734,24.560609817504883,0.41380059719085693,50.02666969875035,0.0,0.5,0.0,0.0
541447,27015.499924194068,-31.700851440429688,24.562538146972656,0.3991006910800934,50.02666969875035,0.0,0.5,0.0,0.0
541448,27015.549924194813,-31.00644302368164,24.56446647644043,0.38440075516700745,50.02666969875035,0.0,0.5,0.0,0.0
541449,27015.599924195558,-30.31203269958496,24.566396713256836,0.3697008192539215,50.02666969875035,0.0,0.5,0.0,0.0
541450,27015.649924196303,-29.617624282836914,24.56832504272461,0.35500088334083557,50.02666969875035,0.0,0.5,0.0,0.0
541451,27015.699924197048,-28.923213958740234,24.570253372192383,0.34030094742774963,50.02666969875035,0.0,0.5,0.0,0.0
541452,27015.749924197793,-28.228805541992188,24.572181701660156,0.3256010115146637,50.02666969875035,0.0,0.5,0.0,0.0
541453,27015.799924198538,-27.53439712524414,24.57411003112793,0.31090107560157776,50.02666969875035,0.0,0.5,0.0,0.0
541454,27015.849924199283,-26.83998680114746,24.576040267944336,0.2962011396884918,50.02666969875035,0.0,0.5,0.0,0.0
541455,27015.89992420003,-26.145578384399414,24.57796859741211,0.2815012037754059,50.02666969875035,0.0,0.5,0.0,0.0
541456,27015.949924200773,-25.451168060302734,24.579896926879883,0.26680126786231995,50.02666969875035,0.0,0.5,0.0,0.0
541457,27015.99992420152,-24.756759643554688,24.581825256347656,0.252101331949234,50.02666969875035,0.0,0.5,0.0,0.0
541458,27016.049924202263,-24.06235122680664,24.58375358581543,0.23740138113498688,50.02666969875035,0.0,0.5,0.0,0.0
541459,27016.09992420301,-23.36794090270996,24.585683822631836,0.22270141541957855,50.02666969875035,0.0,0.5,0.0,0.0
541460,27016.149924203753,-22.673532485961914,24.58761215209961,0.20800143480300903,50.02666969875035,0.0,0.5,0.0,0.0
541461,27016.1999242045,-21.979122161865234,24.589540481567383,0.1933014690876007,50.02666969875035,0.0,0.5,0.0,0.0
541462,27016.249924205244,-21.284713745117188,24.591468811035156,0.1786014884710312,50.02666969875035,0.0,0.5,0.0,0.0
541463,27016.29992420599,-20.590307235717773,24.59339714050293,0.16390152275562286,50.02666969875035,0.0,0.5,0.0,0.0
541464,27016.349924206734,-19.895902633666992,24.595327377319336,0.14920154213905334,50.02666969875035,0.0,0.5,0.0,0.0
541465,27016.39992420748,-19.201499938964844,24.59725570678711,0.13450156152248383,50.02666969875035,0.0,0.5,0.0,0.0
541466,27016.449924208224,-18.507097244262695,24.599184036254883,0.1198015958070755,50.02666969875035,0.0,0.5,0.0,0.0
541467,27016.49992420897,-17.812694549560547,24.601112365722656,0.10510162264108658,50.02666969875035,0.0,0.5,0.0,0.0
541468,27016.549924209714,-17.118289947509766,24.60304069519043,0.09040164947509766,50.02666969875035,0.0,0.5,0.0,0.0
541469,27016.59992421046,-16.423887252807617,24.604970932006836,0.07570167630910873,50.02666969875035,0.0,0.5,0.0,0.0
541470,27016.649924211204,-15.735763549804688,24.606882095336914,0.0689660981297493,49.36344605449831,6.634455977636847,0.5,0.0,0.0
541471,27016.69992421195,-15.04478931427002,24.608802795410156,0.06334567815065384,49.61968012426571,1.5148146540148846,0.5,0.0,0.0
541472,27016.749924212694,-14.352994918823242,24.61072540283203,0.05809440463781357,49.709691090180776,0.581943224427399,0.5,0.0,0.0
541473,27016.79992421344,-13.660353660583496,24.612648010253906,0.053260382264852524,49.802506632103494,0.5933952846012577,0.5,0.0,0.0
541474,27016.849924214184,-12.967305183410645,24.61457633972168,0.0488232783973217,49.84580966062351,0.3607971423609485,0.5,0.0,0.0
541475,27016.89992421493,-12.273765563964844,24.616506576538086,0.04476161673665047,49.900821620960215,0.39423968622057853,0.5,0.0,0.0
541476,27016.949924215674,-11.580074310302734,24.61843490600586,0.041051749140024185,49.91587393757033,0.24197736386234037,0.5,0.0,0.0
541477,27016.99992421642,-10.886064529418945,24.620363235473633,0.037666358053684235,49.952529508129174,0.29166787265794863,0.5,0.0,0.0
541478,27017.049924217165,-10.192038536071777,24.622291564941406,0.03458007797598839,49.952769123318696,0.1893466278127654,0.5,0.0,0.0
541479,27017.09992421791,-9.497782707214355,24.62421989440918,0.031766701489686966,49.97981646846835,0.22963112312135203,0.5,0.0,0.0
