frame,timestamp,vehicle_x,vehicle_y,vehicle_z,velocity_kmh,acceleration,throttle,brake,steer
35341,2200.122801888734,-47.25464630126953,28.01932716369629,0.5461000204086304,3.5280002832412722,9.800002098083496,0.0,0.0,0.0
35342,2200.172801889479,-46.56024169921875,28.021257400512695,0.5314000844955444,50.02666969875035,277.9259504836458,0.5,0.0,0.0
35343,2200.222801890224,-45.86583709716797,28.02318572998047,0.5167001485824585,50.02666969875035,0.0,0.5,0.0,0.0
35344,2200.2728018909693,-45.17143630981445,28.025114059448242,0.5020002126693726,50.02666969875035,0.0,0.5,0.0,0.0
35345,2200.3228018917143,-44.47703170776367,28.027042388916016,0.4873002767562866,50.02666969875035,0.0,0.5,0.0,0.0
35346,2200.3728018924594,-43.78262710571289,28.02897071838379,0.4726003408432007,50.02666969875035,0.0,0.5,0.0,0.0
35347,2200.4228018932045,-43.08822250366211,28.030900955200195,0.45790040493011475,50.02666969875035,0.0,0.5,0.0,0.0
35348,2200.4728018939495,-42.39381790161133,28.03282928466797,0.4432004690170288,50.02666969875035,0.0,0.5,0.0,0.0
35349,2200.5228018946946,-41.69941329956055,28.034757614135742,0.42850053310394287,50.02666969875035,0.0,0.5,0.0,0.0
35350,2200.5728018954396,-41.0050048828125,28.036685943603516,0.41380059719085693,50.02666969875035,0.0,0.5,0.0,0.0
35351,2200.6228018961847,-40.31059646606445,28.03861427307129,0.3991006910800934,50.02666969875035,0.0,0.5,0.0,0.0
35352,2200.6728018969297,-39.616188049316406,28.040544509887695,0.38440075516700745,50.02666969875035,0.0,0.5,0.0,0.0
35353,2200.722801897675,-38.92177963256836,28.04247283935547,0.3697008192539215,50.02666969875035,0.0,0.5,0.0,0.0
35354,2200.77280189842,-38.22737121582031,28.044401168823242,0.35500088334083557,50.02666969875035,0.0,0.5,0.0,0.0
35355,2200.822801899165,-37.532958984375,28.046329498291016,0.34030094742774963,50.02666969875035,0.0,0.5,0.0,0.0
35356,2200.87280189991,-36.83855056762695,28.04825782775879,0.3256010115146637,50.02666969875035,0.0,0.5,0.0,0.0
35357,2200.922801900655,-36.144142150878906,28.050188064575195,0.31090107560157776,50.02666969875035,0.0,0.5,0.0,0.0
35358,2200.9728019014,-35.44973373413086,28.05211639404297,0.2962011396884918,50.02666969875035,0.0,0.5,0.0,0.0
35359,2201.022801902145,-34.75532531738281,28.054044723510742,0.2815012037754059,50.02666969875035,0.0,0.5,0.0,0.0
35360,2201.07280190289,-34.0609130859375,28.055973052978516,0.26680126786231995,50.02666969875035,0.0,0.5,0.0,0.0
35361,2201.1228019036353,-33.36650466918945,28.05790138244629,0.252101331949234,50.02666969875035,0.0,0.5,0.0,0.0
35362,2201.1728019043803,-32.672096252441406,28.059831619262695,0.23740138113498688,50.02666969875035,0.0,0.5,0.0,0.0
35363,2201.2228019051254,-31.97768783569336,28.06175994873047,0.22270141541957855,50.02666969875035,0.0,0.5,0.0,0.0
35364,2201.2728019058704,-31.28327751159668,28.063688278198242,0.20800143480300903,50.02666969875035,0.0,0.5,0.0,0.0
35365,2201.3228019066155,-30.588869094848633,28.065616607666016,0.1933014690876007,50.02666969875035,0.0,0.5,0.0,0.0
35366,2201.3728019073606,-29.894460678100586,28.06754493713379,0.1786014884710312,50.02666969875035,0.0,0.5,0.0,0.0
35367,2201.4228019081056,-29.200050354003906,28.069475173950195,0.16390152275562286,50.02666969875035,0.0,0.5,0.0,0.0
35368,2201.4728019088507,-28.50564193725586,28.07140350341797,0.14920154213905334,50.02666969875035,0.0,0.5,0.0,0.0
35369,2201.5228019095957,-27.81123161315918,28.073331832885742,0.13450156152248383,50.02666969875035,0.0,0.5,0.0,0.0
35370,2201.572801910341,-27.116823196411133,28.075260162353516,0.1198015958070755,50.02666969875035,0.0,0.5,0.0,0.0
35371,2201.622801911086,-26.422414779663086,28.07718849182129,0.10510162264108658,50.02666969875035,0.0,0.5,0.0,0.0
35372,2201.672801911831,-25.728004455566406,28.079118728637695,0.09040164947509766,50.02666969875035,0.0,0.5,0.0,0.0
35373,2201.722801912576,-25.03359603881836,28.08104705810547,0.07570167630910873,50.02666969875035,0.0,0.5,0.0,0.0
35374,2201.772801913321,-24.345470428466797,28.082958221435547,0.0689660981297493,49.363446104062476,6.634440660636393,0.5,0.0,0.0
35375,2201.822801914066,-23.654499053955078,28.08487892150879,0.06334567815065384,49.61968011356883,1.514821993372533,0.5,0.0,0.0
35376,2201.872801914811,-22.96270179748535,28.086801528930664,0.05809444189071655,49.709691072727544,0.5819454733879796,0.5,0.0,0.0
35377,2201.922801915556,-22.270065307617188,28.08872413635254,0.053260382264852524,49.80249976547652,0.5933577158359472,0.5,0.0,0.0
35378,2201.9728019163013,-21.57701301574707,28.090654373168945,0.04882320389151573,49.84580966468107,0.3608204588088409,0.5,0.0,0.0
35379,2202.0228019170463,-20.88347625732422,28.09258270263672,0.0447615422308445,49.900821594378186,0.3942519755465335,0.5,0.0,0.0
35380,2202.0728019177914,-20.18978500366211,28.094511032104492,0.041051674634218216,49.91587394816257,0.24195604056349537,0.5,0.0,0.0
35381,2202.1228019185364,-19.49577522277832,28.096439361572266,0.037666358053684235,49.95252951904123,0.2916667040026595,0.5,0.0,0.0
35382,2202.1728019192815,-18.801748275756836,28.09836769104004,0.0345800407230854,49.95276915520805,0.1893296423285172,0.5,0.0,0.0
35383,2202.2228019200265,-18.107492446899414,28.100297927856445,0.031766701489686966,49.97981645527042,0.2296591325460693,0.5,0.0,0.0
35384,2202.2728019207716,-17.41329002380371,28.10222625732422,0.029202690348029137,49.97250254359279,0.16227056573285262,0.5,0.0,0.0
35385,2202.3228019215167,-16.718904495239258,28.104154586791992,0.02686508186161518,49.99424935582918,0.1879582886254447,0.5,0.0,0.0
35386,2202.3728019222617,-16.024608612060547,28.106082916259766,0.024733886122703552,49.983003823163955,0.14445385778812356,0.5,0.0,0.0
35387,2202.422801923007,-15.330156326293945,28.10801124572754,0.022789878770709038,50.00187078175488,0.15889687850562087,0.5,0.0,0.0
35388,2202.472801923752,-14.63581371307373,28.109941482543945,0.02101638726890087,49.98854784383346,0.13096519819966218,0.5,0.0,0.0
35389,2202.522801924497,-13.941325187683105,28.11186981201172,0.019397391006350517,50.005894206636924,0.1382219039383166,0.5,0.0,0.0
35390,2202.572801925242,-13.246954917907715,28.113798141479492,0.017919693142175674,49.99142970840933,0.12054783358661067,0.5,0.0,0.0
35391,2202.622801925987,-12.552449226379395,28.115726470947266,0.016569709405303,50.008004482514664,0.12356566675715368,0.5,0.0,0.0
35392,2202.672801926732,-11.858067512512207,28.11765480041504,0.015336570329964161,49.992919260573046,0.11227730543970049,0.5,0.0,0.0
35393,2202.722801927477,-11.163549423217773,28.119585037231445,0.01420951820909977,50.00912091445932,0.11320778618626144,0.5,0.0,0.0
